"","pidm","tuthours","admsatm","admri","termcred","fgrdnum","tutpart","athpart","demafam","demhis","demgender","demgrkpart","acafr","acaso","ptermcumgpa","tuthourssq","tuthourscu","cr1","cr2","cr3","cr4","cr5","cr6","cr7","cr8","cr9","cr10","cr11","cr12","cr13","cr14","cr15","cr16","cr17","cr18","cr19","cr22","cr23","cr24","cr26","cr27","cr28","cr29","cr30","cr31","cr33","cr34","cr35","cr36","cr37","cr38","cr39","cr40","cr41","cr42","cr43","cr45","cr46","cr47","cr48","cr49","cr50","cr51","cr52","cr53","cr54","cr55","cr56","cr57","cr58","cr61","cr62","cr63","cr64","cr65","cr66","cr67","cr68","cr69","cr70","cr71","cr72","cr73","cr74","cr75","cr76","cr77","cr79","cr80","cr81","cr82","cr83","cr84","cr85","cr86","cr87","acarec","acalab","y1","y2","genresz","tutfdemfhours","tutmdemmhours","tutfdemmhours","tutmdemfhours","tutmmafhrs","tutmmamhrs","tutmbufhrs","tutmbumhrs","tutmenmhrs"
"3916",70362356,0,660,57,19,2.29999995231628,0,0,0,0,1,0,0,1,3.16936206817627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.0001178041275125,0,0,0,0,0,0,0,0,0
"3917",70362360,0,640,65,14,2.29999995231628,0,0,0,0,1,1,1,0,2.63625001907349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000274750869721174,0,0,0,0,0,0,0,0,0
"3918",70365655,0,680,71,11,2.70000004768372,0,0,0,0,1,1,0,1,2.6964099407196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000189033773494884,0,0,0,0,0,0,0,0,0
"3919",70366221,0,650,71,16,1.70000004768372,0,1,0,0,1,0,0,1,1.97727298736572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000262377259787172,0,0,0,0,0,0,0,0,0
"3920",70366363,0,720,73,20,3.29999995231628,0,0,0,0,1,0,0,0,3.70531892776489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-2.49836048169527e-05,0,0,0,0,0,0,0,0,0
"3921",70367049,12.5,530,69,16,2.29999995231628,1,1,0,0,0,0,0,1,3.04800009727478,156.25,1953.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.114595383405685,0,0,0,12.5,0,0,12.5,0,0
"3922",70367705,0,710,67,18,3,0,0,0,0,1,0,0,1,2.46428608894348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-8.805537072476e-05,0,0,0,0,0,0,0,0,0
"3923",70369141,0,730,65,16,2.29999995231628,0,0,0,0,1,0,0,1,3.5774359703064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-5.55949300178327e-05,0,0,0,0,0,0,0,0,0
"3924",70371377,0,670,67,11,2.70000004768372,0,0,0,0,1,1,1,0,2.6627779006958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000236597916227765,0,0,0,0,0,0,0,0,0
"3925",70372355,0,700,71,17,1.70000004768372,0,0,0,0,0,1,0,1,3.10599994659424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000223838855163194,0,0,0,0,0,0,0,0,0
"3926",70372515,0,590,69,18,2,0,0,0,0,0,0,1,0,2.58714294433594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.00044748600339517,0,0,0,0,0,0,0,0,0
"3927",70372566,0,610,63,12,3.70000004768372,0,1,0,0,0,0,0,1,3.13361692428589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000547052419278771,0,0,0,0,0,0,0,0,0
"3928",70372610,0,720,63,19,3,0,0,0,0,1,1,0,1,3.4718599319458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-8.46861075842753e-05,0,0,0,0,0,0,0,0,0
"3929",70374589,0,570,68,15,3.70000004768372,0,0,0,0,1,0,1,0,3.71928596496582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000240751294768415,0,0,0,0,0,0,0,0,0
"3930",70374596,0,740,77,17,2.29999995231628,0,0,0,0,1,0,0,1,3.62599992752075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-4.08511587011162e-05,0,0,0,0,0,0,0,0,0
"3931",70374745,0,730,70,15,3.70000004768372,0,0,0,0,1,1,1,0,3.13928604125977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.00010530388681218,0,0,0,0,0,0,0,0,0
"3932",70375032,0,690,68,16,2.70000004768372,0,0,0,0,1,1,1,0,2.53333306312561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000174600398167968,0,0,0,0,0,0,0,0,0
"3933",70375087,0,780,74,15,4,0,0,0,0,1,1,1,0,3.71736788749695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-5.17324588145129e-05,0,0,0,0,0,0,0,0,0
"3934",70375113,0,690,80,18,2.70000004768372,0,1,0,0,1,0,0,1,2.99000000953674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.00012162759230705,0,0,0,0,0,0,0,0,0
"3935",70375128,0,780,78,16,4,0,0,0,0,1,0,0,1,3.92000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-2.47136631514877e-05,0,0,0,0,0,0,0,0,0
"3936",70375209,0,630,75,17,2.70000004768372,0,0,0,0,1,0,1,0,3.04999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000157742222654633,0,0,0,0,0,0,0,0,0
"3937",70375305,0,600,69,15,3.29999995231628,0,0,0,0,0,1,1,0,3.07571411132812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000531090016011149,0,0,0,0,0,0,0,0,0
"3938",70380405,0,670,73,15,3.29999995231628,0,0,0,0,0,1,1,0,3.66000008583069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000279479194432497,0,0,0,0,0,0,0,0,0
"3939",70382354,0,570,68,14,1.70000004768372,0,0,0,0,0,1,1,0,3.54999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000594977580476552,0,0,0,0,0,0,0,0,0
"3940",70382527,0,670,69,16,2.70000004768372,0,1,0,0,0,1,1,0,3.1800000667572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000445970334112644,0,0,0,0,0,0,0,0,0
"3941",70383519,0,690,69,19,2.70000004768372,0,0,0,1,0,1,1,0,3.54454493522644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000315246696118265,0,0,0,0,0,0,0,0,0
"3942",70383754,0,720,69,15,2,0,0,0,0,1,1,1,0,3.08142900466919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000118354160804302,0,0,0,0,0,0,0,0,0
"3943",70383789,0,710,69,16,2.70000004768372,0,0,0,0,0,1,1,0,3.35857200622559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000225090494495817,0,0,0,0,0,0,0,0,0
"3944",70383882,0,700,71,15,3,0,0,0,0,1,0,1,0,3.08999991416931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-9.56918884185143e-05,0,0,0,0,0,0,0,0,0
"3945",70383885,0,680,61,16,3,0,0,0,0,1,0,1,0,2.22933292388916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.00015828300092835,0,0,0,0,0,0,0,0,0
"3946",70384031,0,700,75,17,3.29999995231628,0,0,0,0,1,1,0,1,3.63785696029663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-9.1606387286447e-05,0,0,0,0,0,0,0,0,0
"3947",70384065,0,630,78,15,3.70000004768372,0,0,0,1,0,0,1,0,3.91000008583069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000344660453265533,0,0,0,0,0,0,0,0,0
"3948",70384141,0,680,67,11,1,0,0,0,0,0,1,1,0,2.76529407501221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000387834705179557,0,0,0,0,0,0,0,0,0
"3949",70384259,0,630,77,13,1,0,0,0,0,0,0,1,0,2.88428592681885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000346981920301914,0,0,0,0,0,0,0,0,0
"3950",70384284,0,700,69,15,3.29999995231628,0,0,0,0,1,1,1,0,3.01999998092651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000143134471727535,0,0,0,0,0,0,0,0,0
"3951",70384427,0,760,68,15,3.70000004768372,0,0,0,0,1,1,0,1,3.89000010490417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-5.61080123588908e-05,0,0,0,0,0,0,0,0,0
"3952",70384533,0,735,79,16,3.70000004768372,0,1,0,0,0,0,0,1,3.67000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.00014877384819556,0,0,0,0,0,0,0,0,0
"3953",70384538,0,660,73,18,2.29999995231628,0,0,0,0,1,0,1,0,3.00999999046326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000121723453048617,0,0,0,0,0,0,0,0,0
"3954",70384821,0,740,74,18,4,0,0,0,1,1,0,0,1,3.93941211700439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-5.72732860746328e-05,0,0,0,0,0,0,0,0,0
"3955",70384836,0,680,75,16,2.29999995231628,0,0,0,0,1,1,1,0,3.2260000705719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000144393343362026,0,0,0,0,0,0,0,0,0
"3956",70384865,0,700,77,18,1.70000004768372,0,0,0,0,0,0,1,0,3.05352997779846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000165452307555825,0,0,0,0,0,0,0,0,0
"3957",70385993,0,640,71,15,2,0,0,0,0,0,0,0,1,3.48692297935486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.00024914019741118,0,0,0,0,0,0,0,0,0
"3958",70386151,0,690,73,15,2.70000004768372,0,0,0,0,0,1,1,0,3.16166710853577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.00027484746533446,0,0,0,0,0,0,0,0,0
"3959",70386208,0,710,70,15,4,0,0,0,0,0,1,0,1,3.30999994277954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000211747799767181,0,0,0,0,0,0,0,0,0
"3960",70386317,0,520,73,15,2.70000004768372,0,1,0,0,1,1,1,0,3.57500004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.00061787199229002,0,0,0,0,0,0,0,0,0
"3961",70386349,0,670,67,14,2,0,0,0,0,1,1,0,1,2.5306670665741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000200430571567267,0,0,0,0,0,0,0,0,0
"3962",70386377,0,670,64,14,2.70000004768372,0,1,0,0,1,1,1,0,3.19000005722046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000278778403298929,0,0,0,0,0,0,0,0,0
"3963",70386386,0,670,63,16,2.70000004768372,0,0,0,0,1,0,0,1,3.23000001907349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000111705288873054,0,0,0,0,0,0,0,0,0
"3964",70386405,0,670,70,19,3.70000004768372,0,0,0,0,1,1,0,1,3.9449999332428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000106014253105968,0,0,0,0,0,0,0,0,0
"3965",70388424,0,710,63,17,3,0,0,0,0,0,0,1,0,3.18499994277954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000174535744008608,0,0,0,0,0,0,0,0,0
"3966",70388536,0,680,60,15,3.70000004768372,0,0,0,0,0,1,1,0,2.7030770778656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000369603891158476,0,0,0,0,0,0,0,0,0
"3967",70388545,0,710,68,15,3.29999995231628,0,0,0,0,1,0,1,0,2.77999997138977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-9.97656607069075e-05,0,0,0,0,0,0,0,0,0
"3968",70388580,0,710,71,16,4,0,0,0,0,1,0,0,1,3.94000005722046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-5.55443912162445e-05,0,0,0,0,0,0,0,0,0
"3969",70388604,0,590,59,14,2,0,0,0,0,0,1,1,0,2.62875008583069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000682385230902582,0,0,0,0,0,0,0,0,0
"3970",70388762,0,680,66,15,3.29999995231628,0,0,0,0,1,0,1,0,2.36636400222778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-0.000150043750181794,0,0,0,0,0,0,0,0,0
